datetime,open,high,low,close,volume,open_interest,settle_price,symbol,variety,instrument
2020-03-04,45620.0,45630.0,45400.0,45490.0,15033,55691,45500.0,CU2006,copper,CU2006
2020-03-05,45480.0,45640.0,45440.0,45550.0,11980,57681,45570.0,CU2006,copper,CU2006
2020-03-06,45360.0,45360.0,45060.0,45110.0,17819,61233,45180.0,CU2006,copper,CU2006
2020-03-09,43330.0,44210.0,43330.0,44000.0,35740,64448,43980.0,CU2006,copper,CU2006
2020-03-10,44480.0,45010.0,44400.0,44840.0,22890,65831,44650.0,CU2006,copper,CU2006
2020-03-11,44710.0,44860.0,44360.0,44390.0,15701,67150,44680.0,CU2006,copper,CU2006
2020-03-12,43970.0,43970.0,43300.0,43600.0,37130,71485,43650.0,CU2006,copper,CU2006
2020-03-13,43320.0,43890.0,42880.0,43840.0,45401,72158,43460.0,CU2006,copper,CU2006
2020-03-16,43500.0,43740.0,42760.0,42760.0,36289,73692,43370.0,CU2006,copper,CU2006
2020-03-17,42880.0,43150.0,42240.0,42790.0,50279,74304,42640.0,CU2006,copper,CU2006
2020-03-18,41700.0,41890.0,40080.0,40080.0,50330,76744,41380.0,CU2006,copper,CU2006
2020-03-19,38000.0,38850.0,37650.0,37650.0,7218,74835,37980.0,CU2006,copper,CU2006
2020-03-20,38000.0,39320.0,37700.0,39050.0,113890,76028,38480.0,CU2006,copper,CU2006
2020-03-23,36700.0,37360.0,35400.0,37330.0,104481,76226,36740.0,CU2006,copper,CU2006
2020-03-24,37990.0,38930.0,37630.0,38310.0,78324,77279,38250.0,CU2006,copper,CU2006
2020-03-25,39200.0,39480.0,38600.0,39450.0,75158,79686,39030.0,CU2006,copper,CU2006
2020-03-26,39200.0,39400.0,38880.0,38940.0,53559,82688,39160.0,CU2006,copper,CU2006
2020-03-27,39150.0,39350.0,38770.0,39190.0,69021,84792,39090.0,CU2006,copper,CU2006
2020-03-30,38600.0,38920.0,38290.0,38670.0,69318,93345,38590.0,CU2006,copper,CU2006
2020-03-31,39200.0,39550.0,39120.0,39140.0,45346,94219,39270.0,CU2006,copper,CU2006
2020-04-01,39670.0,39670.0,38780.0,38960.0,60981,99306,39200.0,CU2006,copper,CU2006
2020-04-02,38800.0,39610.0,38530.0,39610.0,89521,97618,39070.0,CU2006,copper,CU2006
2020-04-03,39600.0,40040.0,39350.0,39850.0,70293,97987,39640.0,CU2006,copper,CU2006
2020-04-07,40160.0,40880.0,40160.0,40530.0,62194,98928,40580.0,CU2006,copper,CU2006
2020-04-08,40290.0,40970.0,40080.0,40730.0,67164,100856,40560.0,CU2006,copper,CU2006
2020-04-09,40900.0,41030.0,40610.0,40720.0,47948,101097,40770.0,CU2006,copper,CU2006
2020-04-10,40580.0,41820.0,40580.0,41720.0,76795,104654,41180.0,CU2006,copper,CU2006
2020-04-13,41280.0,41930.0,41250.0,41780.0,86194,108078,41710.0,CU2006,copper,CU2006
2020-04-14,41920.0,41970.0,41570.0,41750.0,73802,111560,41790.0,CU2006,copper,CU2006
2020-04-15,41790.0,41820.0,41330.0,41560.0,73988,114666,41590.0,CU2006,copper,CU2006
2020-04-16,41390.0,41670.0,41320.0,41560.0,56614,113717,41490.0,CU2006,copper,CU2006
2020-04-17,41800.0,44800.0,41790.0,42280.0,87288,114066,42200.0,CU2006,copper,CU2006
2020-04-20,42020.0,42630.0,42010.0,42330.0,77119,114997,42400.0,CU2006,copper,CU2006
2020-04-21,41860.0,42160.0,41400.0,41440.0,118355,115157,41710.0,CU2006,copper,CU2006
2020-04-22,41200.0,41370.0,40350.0,41090.0,140104,121864,40830.0,CU2006,copper,CU2006
2020-04-23,41300.0,42020.0,41250.0,41950.0,118615,114554,41710.0,CU2006,copper,CU2006
2020-04-24,41910.0,41980.0,41620.0,41780.0,76597,112585,41810.0,CU2006,copper,CU2006
2020-04-27,42420.0,42880.0,42240.0,42490.0,98382,114703,42560.0,CU2006,copper,CU2006
2020-04-28,42300.0,42470.0,42130.0,42300.0,71273,113090,42300.0,CU2006,copper,CU2006
2020-04-29,42410.0,42720.0,42380.0,42510.0,66506,112964,42570.0,CU2006,copper,CU2006
2020-04-30,42780.0,42980.0,42650.0,42940.0,61853,112411,42830.0,CU2006,copper,CU2006
2020-05-06,42320.0,42780.0,42310.0,42720.0,60410,111746,42560.0,CU2006,copper,CU2006
2020-05-07,42790.0,43120.0,42610.0,43110.0,73904,113530,42790.0,CU2006,copper,CU2006
2020-05-08,43290.0,43610.0,43000.0,43510.0,79567,113445,43330.0,CU2006,copper,CU2006
2020-05-11,43650.0,43950.0,43420.0,43500.0,73466,116449,43660.0,CU2006,copper,CU2006
2020-05-12,43250.0,43450.0,43040.0,43040.0,80202,115191,43280.0,CU2006,copper,CU2006
2020-05-13,43200.0,43430.0,42680.0,43060.0,77990,115183,42980.0,CU2006,copper,CU2006
2020-05-14,43160.0,43250.0,42800.0,42910.0,60819,112825,43010.0,CU2006,copper,CU2006
2020-05-15,42730.0,43320.0,42510.0,43130.0,75387,111167,43000.0,CU2006,copper,CU2006
2020-05-18,42860.0,43330.0,42730.0,43270.0,67642,106766,43060.0,CU2006,copper,CU2006
2020-05-19,43540.0,44140.0,43520.0,43780.0,64842,100426,43780.0,CU2006,copper,CU2006
2020-05-20,43800.0,43990.0,43600.0,43820.0,57504,95645,43820.0,CU2006,copper,CU2006
2020-05-21,44000.0,44560.0,43850.0,44190.0,63992,91381,44290.0,CU2006,copper,CU2006
2020-05-22,44290.0,44470.0,43360.0,43380.0,80757,84027,43770.0,CU2006,copper,CU2006
2020-05-25,43480.0,43770.0,43330.0,43720.0,44986,79360,43590.0,CU2006,copper,CU2006
2020-05-26,43840.0,44020.0,43760.0,43930.0,42610,71821,43880.0,CU2006,copper,CU2006
2020-05-27,44130.0,44200.0,43640.0,43740.0,39501,67759,43940.0,CU2006,copper,CU2006
2020-05-28,43700.0,43930.0,43450.0,43810.0,37450,61523,43780.0,CU2006,copper,CU2006
2020-05-29,43770.0,44150.0,43700.0,44070.0,28375,56180,43940.0,CU2006,copper,CU2006
2020-06-01,44090.0,44780.0,44030.0,44780.0,25855,55345,44510.0,CU2006,copper,CU2006
2020-06-02,44510.0,44900.0,44370.0,44710.0,23465,51440,44700.0,CU2006,copper,CU2006
2020-06-03,44920.0,45180.0,44840.0,44930.0,21190,49025,44960.0,CU2006,copper,CU2006
2020-06-04,45150.0,45380.0,44720.0,44840.0,26145,42350,44830.0,CU2006,copper,CU2006
2020-06-05,44900.0,45350.0,44900.0,45320.0,23555,38045,45090.0,CU2006,copper,CU2006
2020-06-08,45610.0,46040.0,45570.0,45920.0,25905,33240,45790.0,CU2006,copper,CU2006
2020-06-09,46100.0,46580.0,45900.0,46360.0,26455,28645,46330.0,CU2006,copper,CU2006
2020-06-10,46250.0,47060.0,46100.0,46870.0,23160,21705,46830.0,CU2006,copper,CU2006
2020-06-11,47370.0,47930.0,46840.0,47150.0,19745,15705,47300.0,CU2006,copper,CU2006
2020-06-12,46900.0,47330.0,46290.0,47300.0,13295,12240,46890.0,CU2006,copper,CU2006
2020-06-15,47250.0,47840.0,46370.0,46370.0,8400,8275,47050.0,CU2006,copper,CU2006
2020-01-02,49680.0,49710.0,49600.0,49600.0,35,520,49660.0,CU2009,copper,CU2009
2020-01-03,49500.0,49500.0,49220.0,49250.0,189,515,49370.0,CU2009,copper,CU2009
2020-01-06,49000.0,49380.0,48990.0,49160.0,246,503,49180.0,CU2009,copper,CU2009
2020-01-07,49250.0,49380.0,49140.0,49360.0,36,497,49290.0,CU2009,copper,CU2009
2020-01-08,49320.0,49330.0,49090.0,49290.0,203,486,49170.0,CU2009,copper,CU2009
2020-01-09,49410.0,49500.0,49240.0,49330.0,36,486,49380.0,CU2009,copper,CU2009
2020-01-10,49320.0,49350.0,49320.0,49350.0,14,474,49330.0,CU2009,copper,CU2009
2020-01-13,49300.0,49500.0,49180.0,49290.0,17,467,49320.0,CU2009,copper,CU2009
2020-01-14,49190.0,49690.0,49190.0,49550.0,15,464,49530.0,CU2009,copper,CU2009
2020-01-15,49780.0,49930.0,49540.0,49540.0,40,473,49730.0,CU2009,copper,CU2009
2020-01-16,49570.0,49570.0,49560.0,49560.0,10,481,49560.0,CU2009,copper,CU2009
2020-01-17,49910.0,49910.0,49580.0,49620.0,23,498,49630.0,CU2009,copper,CU2009
2020-01-20,49550.0,49550.0,49440.0,49460.0,24,510,49460.0,CU2009,copper,CU2009
2020-01-21,49400.0,49400.0,48810.0,48830.0,87,531,48970.0,CU2009,copper,CU2009
2020-01-22,48860.0,49020.0,48720.0,49000.0,55,554,48900.0,CU2009,copper,CU2009
2020-01-23,48710.0,48740.0,48450.0,48470.0,154,662,48610.0,CU2009,copper,CU2009
2020-02-03,45290.0,45880.0,45200.0,45800.0,776,1134,45750.0,CU2009,copper,CU2009
2020-02-04,45400.0,45980.0,45400.0,45920.0,372,1293,45820.0,CU2009,copper,CU2009
2020-02-05,45820.0,46240.0,45630.0,46230.0,339,1449,46080.0,CU2009,copper,CU2009
2020-02-06,46230.0,46830.0,46230.0,46630.0,213,1529,46630.0,CU2009,copper,CU2009
2020-02-07,46330.0,46560.0,46240.0,46350.0,345,1735,46330.0,CU2009,copper,CU2009
2020-02-10,46040.0,46240.0,45990.0,46040.0,465,1901,46100.0,CU2009,copper,CU2009
2020-02-11,46130.0,46300.0,46130.0,46170.0,307,2034,46210.0,CU2009,copper,CU2009
2020-02-12,46280.0,46360.0,46110.0,46150.0,468,2228,46200.0,CU2009,copper,CU2009
2020-02-13,46150.0,46460.0,46150.0,46320.0,360,2332,46330.0,CU2009,copper,CU2009
2020-02-14,46490.0,46530.0,46410.0,46500.0,123,2349,46490.0,CU2009,copper,CU2009
2020-02-17,46550.0,46940.0,46470.0,46940.0,204,2333,46750.0,CU2009,copper,CU2009
2020-02-18,46890.0,46890.0,46720.0,46720.0,351,2403,46760.0,CU2009,copper,CU2009
2020-02-19,46610.0,47020.0,46610.0,46910.0,475,2629,46870.0,CU2009,copper,CU2009
2020-02-20,46880.0,47020.0,46780.0,46920.0,737,2973,46920.0,CU2009,copper,CU2009
2020-02-21,46790.0,46810.0,46510.0,46510.0,241,3093,46670.0,CU2009,copper,CU2009
2020-02-24,46450.0,46530.0,46240.0,46460.0,604,3147,46370.0,CU2009,copper,CU2009
2020-02-25,46370.0,46410.0,46200.0,46380.0,420,3290,46320.0,CU2009,copper,CU2009
2020-02-26,46130.0,46210.0,46040.0,46100.0,330,3503,46130.0,CU2009,copper,CU2009
2020-02-27,45950.0,46060.0,45890.0,45940.0,220,3596,45970.0,CU2009,copper,CU2009
2020-02-28,45770.0,45780.0,44860.0,44910.0,1862,4495,45320.0,CU2009,copper,CU2009
2020-03-02,45120.0,45840.0,45110.0,45750.0,1175,4746,45550.0,CU2009,copper,CU2009
2020-03-03,46190.0,46450.0,45940.0,46180.0,1085,4768,46130.0,CU2009,copper,CU2009
2020-03-04,45910.0,45950.0,45710.0,45800.0,472,4909,45760.0,CU2009,copper,CU2009
2020-03-05,45790.0,45920.0,45780.0,45820.0,369,5026,45860.0,CU2009,copper,CU2009
2020-03-06,45580.0,45610.0,45380.0,45430.0,1150,5492,45510.0,CU2009,copper,CU2009
2020-03-09,44880.0,44880.0,43950.0,44370.0,2022,6230,44330.0,CU2009,copper,CU2009
2020-03-10,44450.0,45330.0,44450.0,45160.0,950,6358,44960.0,CU2009,copper,CU2009
2020-03-11,45100.0,45180.0,44720.0,44970.0,381,6355,44950.0,CU2009,copper,CU2009
2020-03-12,44500.0,44500.0,43650.0,43950.0,1509,6921,43990.0,CU2009,copper,CU2009
2020-03-13,43710.0,44230.0,43230.0,44130.0,1643,7139,43840.0,CU2009,copper,CU2009
2020-03-16,43690.0,44080.0,43110.0,43180.0,1664,7365,43680.0,CU2009,copper,CU2009
2020-03-17,43360.0,43470.0,42590.0,43100.0,1967,7586,42980.0,CU2009,copper,CU2009
2020-03-18,41950.0,42210.0,40400.0,40400.0,3248,8901,41750.0,CU2009,copper,CU2009
2020-03-19,38880.0,39000.0,37990.0,37990.0,1014,8659,38170.0,CU2009,copper,CU2009
2020-03-20,38980.0,39660.0,37990.0,39400.0,6391,9671,38720.0,CU2009,copper,CU2009
2020-03-23,37980.0,37980.0,35680.0,37970.0,4420,10056,37030.0,CU2009,copper,CU2009
2020-03-24,38500.0,39340.0,37940.0,38650.0,3856,10048,38730.0,CU2009,copper,CU2009
2020-03-25,39530.0,39780.0,39040.0,39700.0,3361,10293,39390.0,CU2009,copper,CU2009
2020-03-26,39630.0,39680.0,39180.0,39230.0,1611,10697,39490.0,CU2009,copper,CU2009
2020-03-27,39600.0,39660.0,39060.0,39270.0,3294,11378,39320.0,CU2009,copper,CU2009
2020-03-30,38650.0,39120.0,38400.0,38940.0,3036,11454,38750.0,CU2009,copper,CU2009
2020-03-31,39100.0,39740.0,39100.0,39260.0,2105,11925,39430.0,CU2009,copper,CU2009
2020-04-01,39590.0,39950.0,38960.0,39070.0,4104,12412,39360.0,CU2009,copper,CU2009
2020-04-02,39030.0,39720.0,38700.0,39690.0,4117,12494,39240.0,CU2009,copper,CU2009
2020-04-03,39790.0,40120.0,39480.0,39980.0,3557,12716,39760.0,CU2009,copper,CU2009
2020-04-07,40230.0,40980.0,40230.0,40650.0,5012,13361,40720.0,CU2009,copper,CU2009
2020-04-08,40490.0,40990.0,40170.0,40760.0,4947,13905,40570.0,CU2009,copper,CU2009
2020-04-09,41000.0,41030.0,40670.0,40810.0,3043,14482,40800.0,CU2009,copper,CU2009
2020-04-10,40710.0,41810.0,40660.0,41720.0,4552,14837,41230.0,CU2009,copper,CU2009
2020-04-13,41550.0,41950.0,41360.0,41850.0,4681,15586,41780.0,CU2009,copper,CU2009
2020-04-14,41850.0,42000.0,41640.0,41780.0,2956,15625,41830.0,CU2009,copper,CU2009
2020-04-15,41750.0,41840.0,41380.0,41630.0,3165,16108,41630.0,CU2009,copper,CU2009
2020-04-16,41460.0,41650.0,41390.0,41530.0,2767,16354,41530.0,CU2009,copper,CU2009
2020-04-17,41810.0,42360.0,41810.0,42290.0,5683,16994,42210.0,CU2009,copper,CU2009
2020-04-20,42260.0,42550.0,42000.0,42360.0,6406,17375,42280.0,CU2009,copper,CU2009
2020-04-21,41920.0,42100.0,41330.0,41380.0,6389,17940,41650.0,CU2009,copper,CU2009
2020-04-22,40990.0,41280.0,40290.0,41070.0,9492,20644,40780.0,CU2009,copper,CU2009
2020-04-23,41270.0,41800.0,41250.0,41750.0,10749,22756,41580.0,CU2009,copper,CU2009
2020-04-24,41580.0,41800.0,41450.0,41550.0,3588,22960,41630.0,CU2009,copper,CU2009
2020-04-27,42140.0,42610.0,42030.0,42340.0,11093,24570,42330.0,CU2009,copper,CU2009
2020-04-28,42090.0,42320.0,41990.0,42180.0,7129,25732,42130.0,CU2009,copper,CU2009
2020-04-29,42280.0,42580.0,42270.0,42340.0,4617,26265,42410.0,CU2009,copper,CU2009
2020-04-30,42720.0,42830.0,42490.0,42780.0,5042,26516,42650.0,CU2009,copper,CU2009
2020-05-06,42260.0,42590.0,42210.0,42560.0,6096,27644,42420.0,CU2009,copper,CU2009
2020-05-07,42590.0,42900.0,42440.0,42890.0,6454,28865,42620.0,CU2009,copper,CU2009
2020-05-08,43350.0,43390.0,42820.0,43290.0,9420,29882,43130.0,CU2009,copper,CU2009
2020-05-11,43370.0,43650.0,43180.0,43280.0,9937,31397,43410.0,CU2009,copper,CU2009
2020-05-12,42960.0,43240.0,42800.0,42800.0,8700,32322,43050.0,CU2009,copper,CU2009
2020-05-13,42950.0,43190.0,42430.0,42810.0,11477,33865,42700.0,CU2009,copper,CU2009
2020-05-14,42880.0,42980.0,42530.0,42660.0,9051,35044,42730.0,CU2009,copper,CU2009
2020-05-15,42380.0,43080.0,42240.0,42920.0,12426,36291,42750.0,CU2009,copper,CU2009
2020-05-18,42600.0,43140.0,42520.0,43050.0,12088,37937,42850.0,CU2009,copper,CU2009
2020-05-19,43350.0,43920.0,43290.0,43620.0,14196,39489,43580.0,CU2009,copper,CU2009
2020-05-20,43600.0,43840.0,43460.0,43740.0,10312,40536,43680.0,CU2009,copper,CU2009
2020-05-21,43760.0,44450.0,43710.0,44150.0,19200,43094,44190.0,CU2009,copper,CU2009
2020-05-22,44220.0,44410.0,43280.0,43290.0,19401,44426,43760.0,CU2009,copper,CU2009
2020-05-25,43350.0,43620.0,43240.0,43600.0,12125,45665,43460.0,CU2009,copper,CU2009
2020-05-26,43820.0,43860.0,43620.0,43800.0,11820,47187,43730.0,CU2009,copper,CU2009
2020-05-27,44020.0,44040.0,43450.0,43580.0,18024,48809,43770.0,CU2009,copper,CU2009
2020-05-28,43530.0,43800.0,43270.0,43650.0,17640,50109,43600.0,CU2009,copper,CU2009
2020-05-29,43690.0,44010.0,43530.0,43880.0,16874,50874,43800.0,CU2009,copper,CU2009
2020-06-01,43980.0,44510.0,43820.0,44460.0,23950,52726,44180.0,CU2009,copper,CU2009
2020-06-02,44230.0,44690.0,44110.0,44480.0,21089,53377,44440.0,CU2009,copper,CU2009
2020-06-03,44610.0,44970.0,44610.0,44760.0,18805,54170,44770.0,CU2009,copper,CU2009
2020-06-04,44900.0,44950.0,44490.0,44650.0,19082,55330,44710.0,CU2009,copper,CU2009
2020-06-05,44710.0,45190.0,44690.0,45170.0,20238,56070,44930.0,CU2009,copper,CU2009
2020-06-08,45500.0,45890.0,45360.0,45730.0,29052,58294,45630.0,CU2009,copper,CU2009
2020-06-09,45850.0,46420.0,45720.0,46220.0,26960,59693,46110.0,CU2009,copper,CU2009
2020-06-10,46170.0,46930.0,45920.0,46790.0,32952,61005,46570.0,CU2009,copper,CU2009
2020-06-11,47150.0,47560.0,46560.0,46860.0,43020,61088,47170.0,CU2009,copper,CU2009
2020-06-12,46840.0,47050.0,46030.0,46750.0,43255,61602,46580.0,CU2009,copper,CU2009
2020-06-15,46750.0,47180.0,46050.0,46080.0,47823,62732,46560.0,CU2009,copper,CU2009
2020-06-16,46100.0,47020.0,46000.0,46950.0,41806,64300,46560.0,CU2009,copper,CU2009
2020-06-17,46990.0,46990.0,46220.0,46530.0,36574,64352,46560.0,CU2009,copper,CU2009
2020-06-18,46560.0,46780.0,46550.0,46640.0,24114,66485,46670.0,CU2009,copper,CU2009
2020-06-19,46710.0,47550.0,46650.0,47540.0,34657,66061,47080.0,CU2009,copper,CU2009
2020-06-22,47690.0,47800.0,47040.0,47360.0,35238,65012,47440.0,CU2009,copper,CU2009
2020-06-23,47450.0,47750.0,47230.0,47740.0,38724,67856,47530.0,CU2009,copper,CU2009
2020-06-24,47780.0,47820.0,47440.0,47770.0,26181,68496,47650.0,CU2009,copper,CU2009
2020-06-29,47860.0,48470.0,47860.0,48290.0,36893,74780,48240.0,CU2009,copper,CU2009
2020-06-30,48270.0,48700.0,48180.0,48670.0,38851,79589,48470.0,CU2009,copper,CU2009
2020-07-01,48940.0,49310.0,48680.0,49290.0,62931,84823,49020.0,CU2009,copper,CU2009
2020-07-02,48970.0,49480.0,48870.0,49370.0,70945,84760,49180.0,CU2009,copper,CU2009
2020-07-03,49180.0,49350.0,48790.0,48850.0,65801,84201,49100.0,CU2009,copper,CU2009
2020-07-06,48840.0,49160.0,48440.0,49000.0,68443,84926,48850.0,CU2009,copper,CU2009
2020-07-07,49120.0,49550.0,49110.0,49280.0,62785,87489,49340.0,CU2009,copper,CU2009
2020-07-08,49240.0,49920.0,49130.0,49730.0,58270,92402,49600.0,CU2009,copper,CU2009
2020-07-09,49890.0,50750.0,49870.0,50670.0,93501,99175,50340.0,CU2009,copper,CU2009
2020-07-10,50740.0,50760.0,50160.0,50410.0,91579,98940,50450.0,CU2009,copper,CU2009
2020-07-13,50640.0,53460.0,50640.0,52880.0,163196,108199,52310.0,CU2009,copper,CU2009
2020-07-14,52620.0,53070.0,51800.0,52190.0,128375,111232,52390.0,CU2009,copper,CU2009
2020-07-15,52220.0,52700.0,52090.0,52130.0,92308,110498,52390.0,CU2009,copper,CU2009
2020-07-16,52230.0,52310.0,50580.0,50610.0,166887,108549,51240.0,CU2009,copper,CU2009
2020-07-17,51020.0,51730.0,50980.0,51410.0,116267,112325,51390.0,CU2009,copper,CU2009
2020-07-20,51590.0,51660.0,51120.0,51270.0,87295,112031,51370.0,CU2009,copper,CU2009
2020-07-21,51320.0,52310.0,51190.0,51870.0,142309,113045,51860.0,CU2009,copper,CU2009
2020-07-22,52060.0,52830.0,52000.0,52410.0,149303,119828,52430.0,CU2009,copper,CU2009
2020-07-23,52100.0,52100.0,51360.0,51970.0,172219,117638,51740.0,CU2009,copper,CU2009
2020-07-24,51830.0,52470.0,51060.0,51220.0,198590,113180,51800.0,CU2009,copper,CU2009
2020-07-27,51420.0,52040.0,51360.0,51600.0,152381,113016,51670.0,CU2009,copper,CU2009
2020-07-28,51400.0,52250.0,51280.0,51520.0,167004,114804,51700.0,CU2009,copper,CU2009
2020-07-29,51400.0,51990.0,51380.0,51880.0,126507,120216,51770.0,CU2009,copper,CU2009
2020-07-30,51760.0,52170.0,51560.0,51690.0,142028,122527,51830.0,CU2009,copper,CU2009
2020-07-31,51590.0,51950.0,51190.0,51820.0,176783,118759,51640.0,CU2009,copper,CU2009
2020-08-03,51500.0,51570.0,50210.0,51050.0,178441,125420,51060.0,CU2009,copper,CU2009
2020-08-04,51500.0,51970.0,51380.0,51540.0,125658,119893,51690.0,CU2009,copper,CU2009
2020-08-05,51380.0,51640.0,51240.0,51350.0,108968,119304,51410.0,CU2009,copper,CU2009
2020-08-06,51280.0,51890.0,51200.0,51400.0,138596,119621,51550.0,CU2009,copper,CU2009
2020-08-07,51470.0,51720.0,51020.0,51300.0,116790,119571,51430.0,CU2009,copper,CU2009
2020-08-10,51230.0,51290.0,49580.0,50230.0,215542,118878,50310.0,CU2009,copper,CU2009
2020-08-11,50980.0,51100.0,50310.0,50340.0,126403,114343,50750.0,CU2009,copper,CU2009
2020-08-12,50340.0,50690.0,49500.0,49870.0,172915,110288,50060.0,CU2009,copper,CU2009
2020-08-13,50310.0,50920.0,50020.0,50410.0,120343,106166,50480.0,CU2009,copper,CU2009
2020-08-14,50210.0,50220.0,49460.0,50100.0,142788,106431,49890.0,CU2009,copper,CU2009
2020-08-17,50410.0,50750.0,50040.0,50730.0,94851,103680,50390.0,CU2009,copper,CU2009
2020-08-18,50770.0,51370.0,50740.0,50830.0,101530,99376,51030.0,CU2009,copper,CU2009
2020-08-19,51400.0,52520.0,51250.0,52150.0,159341,95168,51940.0,CU2009,copper,CU2009
2020-08-20,52400.0,52660.0,51730.0,51980.0,91285,88264,52230.0,CU2009,copper,CU2009
2020-08-21,51980.0,52210.0,51520.0,51720.0,64026,84157,51920.0,CU2009,copper,CU2009
2020-08-24,51200.0,51520.0,50980.0,51480.0,61015,78302,51240.0,CU2009,copper,CU2009
2020-08-25,51410.0,51500.0,51020.0,51090.0,47360,73202,51250.0,CU2009,copper,CU2009
2020-08-26,51170.0,51430.0,50970.0,51380.0,42363,64871,51290.0,CU2009,copper,CU2009
2020-08-27,51680.0,51680.0,51360.0,51430.0,26697,61480,51450.0,CU2009,copper,CU2009
2020-08-28,51560.0,51970.0,51150.0,51950.0,33575,55131,51730.0,CU2009,copper,CU2009
2020-08-31,52080.0,52180.0,51770.0,51980.0,24033,46283,51960.0,CU2009,copper,CU2009
2020-09-01,52040.0,53000.0,51980.0,52930.0,23758,41490,52430.0,CU2009,copper,CU2009
2020-09-02,52730.0,52730.0,51700.0,52040.0,26250,35680,52010.0,CU2009,copper,CU2009
2020-09-03,51960.0,52130.0,51640.0,51730.0,17375,33355,51920.0,CU2009,copper,CU2009
2020-09-04,51520.0,51750.0,50900.0,51700.0,23145,29650,51420.0,CU2009,copper,CU2009
2020-09-07,51880.0,52790.0,51720.0,52190.0,20880,26775,52400.0,CU2009,copper,CU2009
2020-09-08,52520.0,52640.0,52290.0,52520.0,20235,21400,52460.0,CU2009,copper,CU2009
2020-09-09,52030.0,56550.0,51510.0,51800.0,22645,16460,51930.0,CU2009,copper,CU2009
2020-09-10,52050.0,52230.0,51610.0,51700.0,15795,13800,52000.0,CU2009,copper,CU2009
2020-09-11,51920.0,52120.0,51230.0,51660.0,16635,8805,51500.0,CU2009,copper,CU2009
2020-09-14,51800.0,52420.0,51610.0,52020.0,9310,5245,52070.0,CU2009,copper,CU2009
2020-09-15,51690.0,52490.0,51690.0,52040.0,3690,4265,51960.0,CU2009,copper,CU2009
2020-01-02,49750.0,49790.0,49700.0,49720.0,7,71,49750.0,CU2012,copper,CU2012
2020-01-03,49500.0,49590.0,49330.0,49380.0,70,112,49530.0,CU2012,copper,CU2012
2020-01-06,49090.0,49490.0,49080.0,49320.0,124,197,49280.0,CU2012,copper,CU2012
2020-01-07,49410.0,49520.0,49310.0,49480.0,76,264,49490.0,CU2012,copper,CU2012
2020-01-08,49450.0,49550.0,49300.0,49450.0,76,316,49420.0,CU2012,copper,CU2012
2020-01-09,49660.0,49700.0,49390.0,49390.0,48,341,49630.0,CU2012,copper,CU2012
2020-01-13,49690.0,49690.0,49420.0,49420.0,7,343,49480.0,CU2012,copper,CU2012
2020-01-14,49580.0,49900.0,49580.0,49750.0,28,344,49800.0,CU2012,copper,CU2012
2020-01-15,49980.0,50050.0,49710.0,49710.0,79,372,49870.0,CU2012,copper,CU2012
2020-01-16,49800.0,49800.0,49700.0,49700.0,41,404,49710.0,CU2012,copper,CU2012
2020-01-17,49920.0,50030.0,49690.0,49690.0,37,412,49860.0,CU2012,copper,CU2012
2020-01-20,49550.0,49550.0,49550.0,49550.0,1,412,49550.0,CU2012,copper,CU2012
2020-01-21,49550.0,49550.0,48880.0,48940.0,81,464,49220.0,CU2012,copper,CU2012
2020-01-22,48940.0,49120.0,48940.0,49080.0,31,482,49030.0,CU2012,copper,CU2012
2020-01-23,48850.0,48850.0,48540.0,48560.0,92,544,48620.0,CU2012,copper,CU2012
2020-02-03,45230.0,46400.0,45220.0,45980.0,316,702,45760.0,CU2012,copper,CU2012
2020-02-04,45980.0,46200.0,45910.0,46140.0,324,975,46030.0,CU2012,copper,CU2012
2020-02-05,46150.0,46490.0,46150.0,46420.0,165,1082,46340.0,CU2012,copper,CU2012
2020-02-06,46540.0,47020.0,46520.0,46950.0,197,1211,46800.0,CU2012,copper,CU2012
2020-02-07,46600.0,46600.0,46440.0,46440.0,144,1275,46550.0,CU2012,copper,CU2012
2020-02-10,46320.0,46340.0,46220.0,46280.0,105,1338,46290.0,CU2012,copper,CU2012
2020-02-11,46360.0,46430.0,46330.0,46400.0,42,1324,46400.0,CU2012,copper,CU2012
2020-02-12,46460.0,46470.0,46340.0,46350.0,108,1339,46400.0,CU2012,copper,CU2012
2020-02-13,46470.0,46660.0,46450.0,46570.0,71,1329,46530.0,CU2012,copper,CU2012
2020-02-14,46640.0,46720.0,46640.0,46710.0,9,1331,46700.0,CU2012,copper,CU2012
2020-02-17,46700.0,47240.0,46670.0,47240.0,86,1392,46930.0,CU2012,copper,CU2012
2020-02-18,47060.0,47060.0,46990.0,47030.0,46,1400,47020.0,CU2012,copper,CU2012
2020-02-19,46950.0,47210.0,46950.0,47200.0,35,1413,47160.0,CU2012,copper,CU2012
2020-02-20,47210.0,47250.0,47000.0,47120.0,26,1406,47140.0,CU2012,copper,CU2012
2020-02-21,47050.0,47060.0,46930.0,46940.0,42,1390,47030.0,CU2012,copper,CU2012
2020-02-24,46940.0,46940.0,46540.0,46730.0,77,1400,46620.0,CU2012,copper,CU2012
2020-02-25,46590.0,46640.0,46460.0,46630.0,50,1396,46560.0,CU2012,copper,CU2012
2020-02-26,46320.0,46500.0,46300.0,46350.0,60,1400,46380.0,CU2012,copper,CU2012
